,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
0,1.0,0.12908390164375305,0.623757004737854,0.5825945138931274,0.4536696970462799,0.34306061267852783,0.31824028491973877,0.275107204914093,0.0036627352237701416,0.2160155177116394,0.466207355260849,0.19943910837173462,0.310300350189209,0.0799730122089386,0.011456817388534546,0.25116297602653503,0.001927107572555542,0.29147279262542725,0.29499515891075134,0.22156557440757751,0.32986757159233093,0.00023794174194335938,0.20379292964935303,0.0033933520317077637,0.3601115345954895,0.31937336921691895,0.10799485445022583,1.9371509552001953e-06,0.23888948559761047,0.524372398853302,0.4152044355869293,0.45783761143684387,0.26981598138809204,0.41870400309562683,0.48219040036201477,0.5630037188529968,0.3988785743713379,0.382627934217453,0.3255349397659302,0.30399930477142334,0.4126167297363281,0.0,0.0023761987686157227,0.03476724028587341,0.00024008750915527344,0.00037920475006103516,0.00012862682342529297,0.0007297992706298828,0.05025419592857361,0.0004285871982574463,0.0001513957977294922,0.08214059472084045,0.0004943311214447021,0.00059470534324646,0.045391470193862915,0.09757497906684875,0.0009881258010864258,4.738569259643555e-05,0.0003864169120788574,0.0009447336196899414,5.424022674560547e-06,4.172325134277344e-07,0.0012843608856201172,0.019596010446548462,0.00034236907958984375,0.6926692724227905,0.5987441539764404,0.56203693151474,0.4313198924064636,0.5409167408943176,0.3480876684188843,0.31143930554389954,0.001658111810684204,0.005097627639770508,0.6415632367134094,0.5999081134796143,0.4438631534576416,0.47743839025497437,0.15047627687454224,0.3064431846141815,0.12407955527305603,0.1523030698299408,0.0028769969940185547,0.33785077929496765,0.3265710473060608,0.42259734869003296,0.4455482065677643,0.44247308373451233,0.3327533006668091,0.2339782416820526,0.34280145168304443,0.5261399149894714,0.44175001978874207,0.43238121271133423,0.30595600605010986,0.002042233943939209,0.19856932759284973,0.11761268973350525,0.3768690228462219,0.5390921831130981,0.6190876364707947,0.5995907783508301,0.45232099294662476,0.5705873966217041,0.7405537366867065,0.5232608318328857,0.5653640031814575,0.20725342631340027,0.3459910750389099,0.359208881855011,0.30607742071151733,0.45975202322006226,0.7928059697151184,0.31714215874671936,0.28726521134376526,0.28695231676101685,0.2919098138809204,0.5686646699905396,0.4997299313545227,0.5286032557487488,0.421286940574646,0.34715259075164795,0.3296186327934265,0.32084304094314575,0.41338303685188293,0.4963545501232147,0.43691644072532654,0.2554214596748352,0.30559536814689636,0.2488432228565216,0.4256284832954407
1,1.0,0.12968388199806213,0.634639322757721,0.5876730680465698,0.4871096611022949,0.4024885296821594,0.3338661193847656,0.33239462971687317,0.00615006685256958,0.2198251187801361,0.4813661277294159,0.23370447754859924,0.3329564332962036,0.08319854736328125,0.021113604307174683,0.27478665113449097,0.0035046637058258057,0.286517858505249,0.31564298272132874,0.26312676072120667,0.3308185636997223,0.000626981258392334,0.22039484977722168,0.006493240594863892,0.3551912307739258,0.31130707263946533,0.0904933512210846,7.539987564086914e-06,0.23912817239761353,0.5058236718177795,0.46541956067085266,0.46192604303359985,0.27317672967910767,0.45711299777030945,0.49284258484840393,0.5630183219909668,0.42685455083847046,0.37390416860580444,0.37150704860687256,0.30195021629333496,0.4398195743560791,0.0,0.0044810473918914795,0.04613882303237915,0.00083199143409729,0.0009133517742156982,0.00038188695907592773,0.0017892122268676758,0.051877349615097046,0.0009722709655761719,0.00036007165908813477,0.07830670475959778,0.001092076301574707,0.001322239637374878,0.056455790996551514,0.09577494859695435,0.002558588981628418,0.00018322467803955078,0.0007308423519134521,0.001996636390686035,2.586841583251953e-05,2.8908252716064453e-06,0.002850741147994995,0.029556959867477417,0.0008420050144195557,0.691638708114624,0.5932609438896179,0.5670511722564697,0.45360198616981506,0.5427165031433105,0.3597240746021271,0.33188313245773315,0.003967076539993286,0.009019583463668823,0.6562215089797974,0.6300663948059082,0.4426864981651306,0.524653434753418,0.13677644729614258,0.3176289498806,0.14248999953269958,0.1832047700881958,0.004388272762298584,0.31475406885147095,0.355271577835083,0.42891037464141846,0.47133439779281616,0.4663079082965851,0.3139006495475769,0.24320563673973083,0.35757777094841003,0.5310704112052917,0.43427732586860657,0.4756094813346863,0.3297410011291504,0.003962218761444092,0.1750325858592987,0.12155643105506897,0.3983246982097626,0.5363268852233887,0.5883319973945618,0.6050004363059998,0.4919911026954651,0.5687383413314819,0.7015058398246765,0.5445321202278137,0.5580911040306091,0.2331695556640625,0.3651711940765381,0.35977664589881897,0.33082544803619385,0.4577213525772095,0.780123233795166,0.3436771035194397,0.315218448638916,0.2954772114753723,0.2987075448036194,0.5607878565788269,0.4982292950153351,0.5214605331420898,0.4404735267162323,0.363177090883255,0.303017258644104,0.33378762006759644,0.4096289277076721,0.5003605484962463,0.42092418670654297,0.2958333492279053,0.31186509132385254,0.2983999252319336,0.4417082965373993
2,1.0,0.12724334001541138,0.6603866815567017,0.607661783695221,0.48107755184173584,0.36854755878448486,0.3425832986831665,0.311993271112442,0.002362966537475586,0.19598641991615295,0.4823608994483948,0.21772950887680054,0.3179492950439453,0.07248717546463013,0.009536772966384888,0.25682252645492554,0.0011715292930603027,0.29533541202545166,0.31147900223731995,0.24267259240150452,0.3430975079536438,0.00014528632164001465,0.21586671471595764,0.002522885799407959,0.37275949120521545,0.31873834133148193,0.10698649287223816,8.940696716308594e-07,0.25169259309768677,0.5251249670982361,0.4591347873210907,0.4693320691585541,0.28789544105529785,0.45100167393684387,0.49028560519218445,0.5477209091186523,0.4436412453651428,0.3692117929458618,0.351408451795578,0.33596038818359375,0.4526785612106323,0.0,0.0017148852348327637,0.030446171760559082,0.00014799833297729492,0.0002697110176086426,7.82310962677002e-05,0.0005171895027160645,0.05293503403663635,0.0002866387367248535,9.369850158691406e-05,0.07183697819709778,0.00029796361923217773,0.0004195272922515869,0.04169076681137085,0.09782630205154419,0.0007158219814300537,2.7865171432495117e-05,0.0003064274787902832,0.0006667673587799072,2.86102294921875e-06,1.4901161193847656e-07,0.0009924471378326416,0.01732015609741211,0.00021845102310180664,0.7113742232322693,0.6137921810150146,0.5793253779411316,0.4421948790550232,0.5008714199066162,0.3550676107406616,0.3136499524116516,0.0012669265270233154,0.0034144222736358643,0.6535265445709229,0.6168767213821411,0.4616406559944153,0.5124045610427856,0.15276077389717102,0.30191412568092346,0.1359095275402069,0.15569499135017395,0.0019463002681732178,0.3438751697540283,0.32795900106430054,0.41490864753723145,0.454119473695755,0.4586631655693054,0.30653631687164307,0.24226662516593933,0.34992140531539917,0.5290444493293762,0.43121978640556335,0.47725266218185425,0.29815348982810974,0.001463085412979126,0.1785580813884735,0.12325674295425415,0.4068635106086731,0.5546056628227234,0.6058968305587769,0.6046633720397949,0.4665263295173645,0.5781038403511047,0.7265090942382812,0.5796481966972351,0.5589258074760437,0.2358422577381134,0.37347498536109924,0.3872341811656952,0.3139652609825134,0.4547114670276642,0.7858220338821411,0.3201337456703186,0.3051636517047882,0.2984122037887573,0.2873578667640686,0.5838310718536377,0.5124263763427734,0.5388079285621643,0.4340156316757202,0.3610484004020691,0.3127756118774414,0.33253753185272217,0.43328580260276794,0.48955589532852173,0.4182300567626953,0.2935269773006439,0.290581077337265,0.270587682723999,0.4297506511211395
3,1.0,0.12429943680763245,0.6559504270553589,0.5827992558479309,0.4821380078792572,0.4069177806377411,0.35639113187789917,0.3411521315574646,0.005694746971130371,0.2140704095363617,0.4798170328140259,0.23901578783988953,0.32675811648368835,0.08123236894607544,0.01691022515296936,0.2697422504425049,0.0029051899909973145,0.29898637533187866,0.3324257731437683,0.26789408922195435,0.3416280150413513,0.0004621446132659912,0.21871578693389893,0.005137264728546143,0.3532167971134186,0.3350324034690857,0.10312804579734802,5.4836273193359375e-06,0.23511409759521484,0.5358586311340332,0.4729997217655182,0.46078529953956604,0.2805255651473999,0.4610450267791748,0.4811670184135437,0.5559030175209045,0.4413144290447235,0.351040780544281,0.3760443925857544,0.3315688967704773,0.47722145915031433,0.0,0.0037970542907714844,0.04440027475357056,0.0006164908409118652,0.0007507801055908203,0.00027886033058166504,0.0015211403369903564,0.05884501338005066,0.0007647871971130371,0.0002637505531311035,0.0765431821346283,0.0009791254997253418,0.0010912418365478516,0.052148789167404175,0.0969955325126648,0.001953423023223877,0.00012555718421936035,0.0006702840328216553,0.0017453134059906006,1.8328428268432617e-05,1.6689300537109375e-06,0.002512633800506592,0.026560068130493164,0.0006568431854248047,0.703549861907959,0.5906170606613159,0.5605781674385071,0.43909016251564026,0.5182329416275024,0.350606232881546,0.3236526846885681,0.0031276941299438477,0.00814962387084961,0.6513652801513672,0.6339877247810364,0.475371390581131,0.5115258693695068,0.14626571536064148,0.3205879330635071,0.14357700943946838,0.18568521738052368,0.00407072901725769,0.32271599769592285,0.3260928690433502,0.4198867082595825,0.4617900252342224,0.4638235867023468,0.30210044980049133,0.24009865522384644,0.3650212287902832,0.530410885810852,0.43597596883773804,0.4815382957458496,0.3154083490371704,0.0032882392406463623,0.1755942702293396,0.12070679664611816,0.413869708776474,0.5457369685173035,0.6114558577537537,0.6219914555549622,0.4698353409767151,0.5687879323959351,0.7080362439155579,0.5690982937812805,0.5681822299957275,0.2399333119392395,0.35868993401527405,0.370459645986557,0.3113817572593689,0.44352155923843384,0.7922448515892029,0.3626110255718231,0.30582329630851746,0.31533026695251465,0.29927581548690796,0.586353063583374,0.5054689049720764,0.5147778391838074,0.45305076241493225,0.3823295533657074,0.31250473856925964,0.3360973298549652,0.42520835995674133,0.5093094706535339,0.4041603207588196,0.28461000323295593,0.30478954315185547,0.2587200105190277,0.4444498121738434
4,1.0,0.1124376654624939,0.6767958402633667,0.6097156405448914,0.4703923463821411,0.3392181992530823,0.3487858474254608,0.2983146607875824,0.0008005797863006592,0.18136629462242126,0.4662542939186096,0.2079622745513916,0.3022633194923401,0.06725168228149414,0.003983169794082642,0.21867620944976807,0.00036901235580444336,0.2909694314002991,0.3082429766654968,0.21542999148368835,0.3438436985015869,2.98917293548584e-05,0.20499184727668762,0.0008850693702697754,0.3632488548755646,0.3374435007572174,0.12764659523963928,5.960464477539063e-08,0.25049275159835815,0.550907552242279,0.44317197799682617,0.47413524985313416,0.2913860082626343,0.44767874479293823,0.47435566782951355,0.5462635159492493,0.4535205364227295,0.3599206805229187,0.3404173254966736,0.35752612352371216,0.4451645314693451,0.0,0.000657886266708374,0.019290924072265625,2.2292137145996094e-05,6.651878356933594e-05,1.3023614883422852e-05,0.00013124942779541016,0.05567339062690735,7.665157318115234e-05,2.0384788513183594e-05,0.07057636976242065,6.955862045288086e-05,0.00011545419692993164,0.029132336378097534,0.09524908661842346,0.00015220046043395996,3.516674041748047e-06,0.00011372566223144531,0.0002072155475616455,2.682209014892578e-07,0.0,0.00029754638671875,0.009702473878860474,4.684925079345703e-05,0.7395164370536804,0.6386712193489075,0.5703772902488708,0.42855870723724365,0.49363523721694946,0.3431907296180725,0.30304384231567383,0.00037801265716552734,0.001109391450881958,0.6545145511627197,0.6137726902961731,0.4914252758026123,0.49866604804992676,0.16283389925956726,0.2810501158237457,0.13060343265533447,0.13633176684379578,0.0008302628993988037,0.37990108132362366,0.276384174823761,0.39817026257514954,0.4195728003978729,0.47623834013938904,0.2925616502761841,0.2444804310798645,0.33394238352775574,0.5228258371353149,0.4208528995513916,0.4777580797672272,0.2741051912307739,0.0005086362361907959,0.1645427942276001,0.11867016553878784,0.4124986529350281,0.5671119689941406,0.633050262928009,0.5989723801612854,0.47153300046920776,0.5878157615661621,0.7435773611068726,0.608253538608551,0.553703784942627,0.2497675120830536,0.37854933738708496,0.38995733857154846,0.3088306188583374,0.4498474895954132,0.8003137111663818,0.3322645425796509,0.2871791124343872,0.30003464221954346,0.29007095098495483,0.5978434085845947,0.5241172313690186,0.5460665225982666,0.45007163286209106,0.3669077455997467,0.31954583525657654,0.32390034198760986,0.46376174688339233,0.5051746368408203,0.4346620440483093,0.2896295189857483,0.28752678632736206,0.23619553446769714,0.42530807852745056
5,0.9990390539169312,0.10784509778022766,0.8038502931594849,0.5876539945602417,0.6352753639221191,0.5541450381278992,0.5098373889923096,0.586593508720398,0.11882537603378296,0.2491512894630432,0.49842265248298645,0.46433889865875244,0.3371616005897522,0.09663444757461548,0.20733079314231873,0.31360742449760437,0.08767479658126831,0.24746042490005493,0.44247210025787354,0.409018874168396,0.35068008303642273,0.0610375702381134,0.27008765935897827,0.09505975246429443,0.3942546844482422,0.4240512549877167,0.10189968347549438,0.013182848691940308,0.17454004287719727,0.5151782631874084,0.6799516081809998,0.5282283425331116,0.38525518774986267,0.6320727467536926,0.5338817238807678,0.4811878502368927,0.5756229162216187,0.3430280089378357,0.5362135171890259,0.41405922174453735,0.5605630278587341,0.0013557076454162598,0.07754689455032349,0.15885984897613525,0.2158946394920349,0.06708851456642151,0.07823237776756287,0.14052334427833557,0.08539628982543945,0.06085583567619324,0.034776389598846436,0.09576395153999329,0.06818413734436035,0.06852123141288757,0.12083518505096436,0.1364152431488037,0.20116746425628662,0.06701284646987915,0.03092673420906067,0.07935243844985962,0.0624137818813324,0.039459019899368286,0.1142512857913971,0.17497169971466064,0.06943833827972412,0.7375089526176453,0.6220314502716064,0.6359447836875916,0.5721375346183777,0.5637425184249878,0.4199441075325012,0.33870401978492737,0.17567172646522522,0.19735190272331238,0.6901514530181885,0.6908727288246155,0.4784432351589203,0.7074358463287354,0.13493645191192627,0.4104723334312439,0.2674182653427124,0.2715170383453369,0.11467140913009644,0.2795206904411316,0.37595006823539734,0.42646753787994385,0.44964349269866943,0.56643146276474,0.21437501907348633,0.274215966463089,0.4532773494720459,0.5953277945518494,0.3079220652580261,0.6628676652908325,0.40678930282592773,0.11310228705406189,0.11719080805778503,0.1126176118850708,0.5291515588760376,0.5092874765396118,0.5023055672645569,0.5934769511222839,0.5826299786567688,0.540127694606781,0.5017049908638,0.6675195693969727,0.5326252579689026,0.47016412019729614,0.3907269835472107,0.363533079624176,0.35290974378585815,0.49482500553131104,0.7714091539382935,0.5092377662658691,0.32862168550491333,0.4011808931827545,0.348943293094635,0.632428765296936,0.4768926203250885,0.42764532566070557,0.5541238188743591,0.5256902575492859,0.2518284320831299,0.37946975231170654,0.40930402278900146,0.5398983955383301,0.3634164333343506,0.46922603249549866,0.3015291392803192,0.36615991592407227,0.45180806517601013
6,0.9999969005584717,0.15147358179092407,0.5939485430717468,0.5524002313613892,0.4510115683078766,0.38699212670326233,0.2918745279312134,0.28652170300483704,0.042481303215026855,0.28497883677482605,0.4787997007369995,0.20643392205238342,0.3158131241798401,0.09421369433403015,0.07071065902709961,0.2936168909072876,0.027743160724639893,0.25913047790527344,0.2872549295425415,0.26375508308410645,0.32609644532203674,0.008074790239334106,0.2050066888332367,0.03343507647514343,0.37952929735183716,0.2959495186805725,0.08226513862609863,0.00037220120429992676,0.21539196372032166,0.49170657992362976,0.4307261109352112,0.4658515751361847,0.26012104749679565,0.4251612424850464,0.5030030608177185,0.6028549075126648,0.36012405157089233,0.38212934136390686,0.3248252272605896,0.27550268173217773,0.41077032685279846,7.539987564086914e-06,0.02102312445640564,0.08057618141174316,0.017260730266571045,0.00801113247871399,0.006774574518203735,0.017690032720565796,0.04684838652610779,0.009007275104522705,0.00430634617805481,0.09664562344551086,0.01404067873954773,0.009648174047470093,0.09426179528236389,0.09563592076301575,0.024836480617523193,0.004223614931106567,0.0037499666213989258,0.01503843069076538,0.0011304020881652832,0.0004918873310089111,0.017184972763061523,0.061416298151016235,0.01084253191947937,0.6220061182975769,0.5637540817260742,0.5571287870407104,0.4442923963069916,0.5921083092689514,0.34014177322387695,0.33698055148124695,0.023434877395629883,0.060140520334243774,0.6370168924331665,0.622227132320404,0.39652663469314575,0.4709089696407318,0.13597869873046875,0.3460492193698883,0.12807130813598633,0.2096494734287262,0.027998685836791992,0.30244192481040955,0.3851429224014282,0.4522673785686493,0.49020394682884216,0.4352615773677826,0.3506707549095154,0.22276365756988525,0.3757641017436981,0.5586072206497192,0.45306381583213806,0.41853711009025574,0.35625821352005005,0.024501144886016846,0.21410542726516724,0.11581149697303772,0.35050445795059204,0.5163513422012329,0.5950955152511597,0.6062531471252441,0.4417368471622467,0.5648648738861084,0.687659740447998,0.4791451692581177,0.5853644609451294,0.17837613821029663,0.33062100410461426,0.3398858308792114,0.309780478477478,0.4411975145339966,0.7738984227180481,0.31873440742492676,0.28867143392562866,0.29233258962631226,0.29569101333618164,0.5573345422744751,0.4715956151485443,0.4919162392616272,0.4030938446521759,0.34861958026885986,0.3416171073913574,0.30884289741516113,0.36863550543785095,0.5008126497268677,0.4169336259365082,0.24488520622253418,0.3286918103694916,0.26767250895500183,0.4187164604663849
7,0.9998104572296143,0.15565580129623413,0.6445499062538147,0.5424839854240417,0.45599305629730225,0.4068751335144043,0.28595227003097534,0.31562739610671997,0.10618323087692261,0.31941139698028564,0.4653550982475281,0.21769937872886658,0.3012758195400238,0.09889531135559082,0.1689942479133606,0.30227184295654297,0.0874171257019043,0.2256530225276947,0.28972670435905457,0.3249092698097229,0.31444016098976135,0.03531372547149658,0.22677168250083923,0.09662982821464539,0.38377100229263306,0.28813862800598145,0.07593050599098206,0.005043089389801025,0.21085530519485474,0.46081051230430603,0.49258267879486084,0.4755111038684845,0.27649080753326416,0.44092610478401184,0.5193619132041931,0.613890528678894,0.3654835820198059,0.38961246609687805,0.32538074254989624,0.2956354022026062,0.4278843402862549,0.0004534423351287842,0.052318423986434937,0.10697862505912781,0.10309356451034546,0.03231656551361084,0.042903631925582886,0.07488790154457092,0.0444338321685791,0.04304558038711548,0.02159258723258972,0.10928693413734436,0.05212986469268799,0.03331807255744934,0.12890738248825073,0.09572646021842957,0.11818566918373108,0.03214225172996521,0.013298124074935913,0.05778804421424866,0.014511972665786743,0.011647135019302368,0.05442366003990173,0.10743722319602966,0.052305012941360474,0.604719877243042,0.5909050703048706,0.5697005391120911,0.47508475184440613,0.6093495488166809,0.34302520751953125,0.37436938285827637,0.0777398943901062,0.16838765144348145,0.6485819816589355,0.657126784324646,0.365945041179657,0.5114229917526245,0.14197373390197754,0.3493145704269409,0.14285576343536377,0.2262800633907318,0.08446350693702698,0.31796857714653015,0.39658358693122864,0.4426404535770416,0.5053697228431702,0.46397408843040466,0.33553266525268555,0.2227325141429901,0.3857547640800476,0.5849329233169556,0.42841941118240356,0.45322489738464355,0.3807344436645508,0.0727853775024414,0.20510020852088928,0.1193845272064209,0.35436391830444336,0.5028420686721802,0.562725305557251,0.590948760509491,0.48717933893203735,0.5854681730270386,0.6318113803863525,0.5211129784584045,0.5641780495643616,0.1929352581501007,0.34848904609680176,0.36603987216949463,0.32824599742889404,0.44261232018470764,0.7643847465515137,0.3350014090538025,0.3006511628627777,0.3207697868347168,0.2996225953102112,0.5711324214935303,0.4669925272464752,0.4782525897026062,0.433158278465271,0.35213592648506165,0.3325710892677307,0.31776922941207886,0.3751986622810364,0.4986478388309479,0.4015728533267975,0.29099857807159424,0.3225645422935486,0.31721556186676025,0.4125159978866577
8,0.9999985694885254,0.13791495561599731,0.6373947858810425,0.5672603845596313,0.5041641592979431,0.45450592041015625,0.34155744314193726,0.37884730100631714,0.028878003358840942,0.2573033571243286,0.49505388736724854,0.26876193284988403,0.3407759666442871,0.09068849682807922,0.06999093294143677,0.3034794330596924,0.01790088415145874,0.26133134961128235,0.3262925446033478,0.2896851897239685,0.3368709087371826,0.0060568153858184814,0.2408197820186615,0.026886701583862305,0.36258864402770996,0.3146175146102905,0.07220301032066345,0.00024759769439697266,0.20397406816482544,0.48593178391456604,0.513612687587738,0.46403488516807556,0.289042592048645,0.4895278215408325,0.5055362582206726,0.5747488141059875,0.4227460026741028,0.3756772577762604,0.3915635645389557,0.28750908374786377,0.4653892517089844,2.9802322387695312e-06,0.019635885953903198,0.08423927426338196,0.015035063028335571,0.0065979063510894775,0.004961878061294556,0.01510465145111084,0.05245652794837952,0.007141321897506714,0.0032599270343780518,0.08735695481300354,0.009336084127426147,0.008340001106262207,0.09102407097816467,0.09778258204460144,0.021624982357025146,0.003569096326828003,0.003532916307449341,0.011660158634185791,0.0009177327156066895,0.0003288686275482178,0.01686537265777588,0.0662933886051178,0.007801830768585205,0.6564357280731201,0.5763706564903259,0.5684916973114014,0.480109304189682,0.5933727622032166,0.3513250946998596,0.34867000579833984,0.023496925830841064,0.045041054487228394,0.6565046310424805,0.6568381190299988,0.4265114665031433,0.5396923422813416,0.12214025855064392,0.3472452461719513,0.15721648931503296,0.2318498194217682,0.020204603672027588,0.286091685295105,0.4015723168849945,0.44043052196502686,0.48543980717658997,0.47353577613830566,0.3022218346595764,0.23792552947998047,0.4072014093399048,0.5557699203491211,0.43002384901046753,0.4860617220401764,0.3609880805015564,0.020770549774169922,0.16865471005439758,0.11710283160209656,0.40498706698417664,0.523046612739563,0.5538322329521179,0.6015270948410034,0.4978092312812805,0.5593861937522888,0.6398118138313293,0.5421205163002014,0.5802844762802124,0.24509593844413757,0.3637249171733856,0.3452402949333191,0.34247469902038574,0.4331517517566681,0.7712088227272034,0.3686072528362274,0.3373708128929138,0.3198759853839874,0.3136797547340393,0.557392954826355,0.4736267626285553,0.4790205657482147,0.4584997892379761,0.38044434785842896,0.31348562240600586,0.34165114164352417,0.376583069562912,0.5013940930366516,0.41154298186302185,0.31667351722717285,0.30786633491516113,0.32245123386383057,0.4307813346385956
9,1.0,0.13376623392105103,0.641587495803833,0.6014277935028076,0.45481669902801514,0.338281512260437,0.31449761986732483,0.2817128300666809,0.003254830837249756,0.20174044370651245,0.4787408709526062,0.1897449791431427,0.3093302547931671,0.07726064324378967,0.010651320219039917,0.26305630803108215,0.0017529428005218506,0.2948092818260193,0.29616332054138184,0.2472364604473114,0.3358367681503296,0.0002110302448272705,0.1995704174041748,0.0032026469707489014,0.3623228967189789,0.30932778120040894,0.11185172200202942,1.519918441772461e-06,0.25953739881515503,0.5234470963478088,0.4220360815525055,0.4652380347251892,0.2640475034713745,0.40992796421051025,0.48433825373649597,0.5644733905792236,0.41110101342201233,0.3740963935852051,0.33092015981674194,0.3246358036994934,0.42625492811203003,0.0,0.0019778013229370117,0.03268060088157654,0.00020167231559753418,0.0003547966480255127,0.0001189112663269043,0.0006847679615020752,0.05047023296356201,0.00036448240280151367,0.00012862682342529297,0.07496616244316101,0.0004477500915527344,0.000550687313079834,0.04341056942939758,0.09804010391235352,0.0009651482105255127,4.0590763092041016e-05,0.0003510415554046631,0.0008641481399536133,4.410743713378906e-06,2.682209014892578e-07,0.0011529028415679932,0.018557101488113403,0.0003039240837097168,0.7058082222938538,0.6013402342796326,0.5624116063117981,0.4211463928222656,0.5056848526000977,0.3477399945259094,0.3044171929359436,0.001447916030883789,0.004744470119476318,0.6530579328536987,0.6061955690383911,0.45282280445098877,0.4799698293209076,0.1563267707824707,0.3035721480846405,0.1196792721748352,0.15406358242034912,0.0024074912071228027,0.34149065613746643,0.3236560821533203,0.41773220896720886,0.45358046889305115,0.43417438864707947,0.3227804899215698,0.23329761624336243,0.3361701965332031,0.5233684778213501,0.43463218212127686,0.4456447660923004,0.300163209438324,0.0016888976097106934,0.2065475583076477,0.12639671564102173,0.38132575154304504,0.5417959094047546,0.6269890666007996,0.6060810089111328,0.44883257150650024,0.5741751194000244,0.753345251083374,0.5435546040534973,0.5586844086647034,0.19948792457580566,0.3487356901168823,0.3693573474884033,0.2989816665649414,0.4664239287376404,0.7886087894439697,0.30905425548553467,0.28473618626594543,0.28217560052871704,0.28551405668258667,0.5847084522247314,0.5082547068595886,0.5446770191192627,0.4118642508983612,0.3456706404685974,0.32079485058784485,0.3194424510002136,0.4384336769580841,0.49054422974586487,0.4220776855945587,0.25705090165138245,0.30174165964126587,0.26161155104637146,0.44181472063064575
