,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10,-15.857489585876465,-10.074064254760742,13.72334098815918,-31.123117446899414,-35.165164947509766,14.262245178222656,12.471149444580078,27.819931030273438,-22.874893188476562,-17.11225700378418,-32.44460678100586,4.336734771728516,-7.715706825256348,-14.150040626525879,-9.578485488891602,-0.8168464303016663,13.566197395324707,-16.68744468688965,19.99666404724121,-10.193973541259766,-21.63889503479004,28.204320907592773,-19.22543716430664,-7.920615196228027,-23.607934951782227,6.909953594207764,6.441694259643555,-13.258604049682617,-39.40568923950195,10.981002807617188,-17.7934627532959,-12.019403457641602
11,-14.794729232788086,-9.71611213684082,12.726078987121582,-29.809547424316406,-34.513389587402344,13.971033096313477,12.334578514099121,28.10025978088379,-22.2946834564209,-16.5714054107666,-31.174882888793945,4.8970513343811035,-6.864747047424316,-13.887391090393066,-9.12868881225586,-0.9508680105209351,12.213770866394043,-15.851305961608887,19.141366958618164,-9.653054237365723,-21.032888412475586,27.59393310546875,-19.10634422302246,-7.120354652404785,-22.247331619262695,6.765009880065918,5.5374579429626465,-13.80433177947998,-37.81735610961914,10.249262809753418,-16.743892669677734,-11.58763313293457
12,-7.6552958488464355,-4.875368595123291,8.550712585449219,-15.419559478759766,-17.430030822753906,7.204022407531738,6.061073303222656,14.258286476135254,-11.483068466186523,-8.279097557067871,-16.82328224182129,2.334127187728882,-3.37630033493042,-6.847292900085449,-4.044908046722412,-1.5052059888839722,7.598483562469482,-8.156193733215332,9.5873441696167,-4.1131978034973145,-10.167219161987305,14.35278034210205,-10.128154754638672,-3.9190359115600586,-12.568835258483887,3.4997193813323975,3.0834543704986572,-6.609045028686523,-21.01243019104004,5.211545467376709,-9.669958114624023,-5.951401710510254
13,-4.113283634185791,-2.647245407104492,6.129321098327637,-8.541463851928711,-9.736593246459961,4.611602306365967,3.622077703475952,8.054165840148926,-6.727775573730469,-4.351339340209961,-9.887836456298828,1.3612488508224487,-1.8400858640670776,-3.676072359085083,-1.7746671438217163,-1.8717063665390015,5.653923988342285,-4.0781168937683105,4.956449031829834,-1.6881461143493652,-5.352864742279053,8.107734680175781,-6.283868312835693,-2.2682383060455322,-7.948331356048584,1.8442676067352295,1.7958238124847412,-3.8276448249816895,-12.554468154907227,2.5373055934906006,-6.375296115875244,-3.3681678771972656
14,-5.56985330581665,-3.582402467727661,7.152777194976807,-11.410130500793457,-12.510345458984375,5.7024245262146,4.549657821655273,10.193047523498535,-8.381828308105469,-5.846607208251953,-12.541950225830078,1.7256338596343994,-2.50447940826416,-4.8288655281066895,-2.552689790725708,-1.5916908979415894,6.444731712341309,-5.714696884155273,6.835203647613525,-2.6848244667053223,-7.07223653793335,10.27936840057373,-7.799300193786621,-2.9702253341674805,-9.686437606811523,2.6113593578338623,2.448516368865967,-4.789267539978027,-15.832064628601074,3.4705190658569336,-7.608997344970703,-4.394531726837158
15,-13.616120338439941,-8.628482818603516,12.234382629394531,-26.20376205444336,-29.380277633666992,11.704885482788086,10.312057495117188,23.32520866394043,-18.90312957763672,-14.2713041305542,-27.48496437072754,3.674299716949463,-6.376198768615723,-11.284502029418945,-7.929057598114014,-0.9078652262687683,11.803054809570312,-14.26550579071045,16.75027847290039,-8.2223482131958,-17.655851364135742,23.80801010131836,-16.453182220458984,-6.4714202880859375,-19.89674186706543,5.938738822937012,5.608490943908691,-10.827341079711914,-33.717777252197266,9.172181129455566,-15.039883613586426,-9.782979965209961
16,-8.170892715454102,-5.189705848693848,8.782560348510742,-16.75203514099121,-19.2012996673584,7.98676061630249,6.5430474281311035,15.465654373168945,-12.580425262451172,-9.095294952392578,-18.032039642333984,2.803910493850708,-3.571885347366333,-7.510598182678223,-4.376834392547607,-1.379508137702942,8.228911399841309,-8.723950386047363,10.530743598937988,-4.790504455566406,-11.1707181930542,15.4902925491333,-10.981819152832031,-3.9711904525756836,-13.429585456848145,3.7146084308624268,3.4284439086914062,-7.503595352172852,-22.31926727294922,5.440813064575195,-10.135515213012695,-6.402347087860107
17,-8.257781028747559,-5.327353000640869,8.846963882446289,-17.02478790283203,-19.602176666259766,8.042354583740234,6.68288516998291,15.938157081604004,-12.820197105407715,-9.24653434753418,-18.37614631652832,2.7104721069335938,-3.638019561767578,-7.650878429412842,-4.543317794799805,-1.4102762937545776,8.065168380737305,-8.93970775604248,10.794438362121582,-4.770805835723877,-11.432438850402832,15.894468307495117,-11.131498336791992,-4.190338134765625,-13.632545471191406,3.8003714084625244,3.3550660610198975,-7.547718524932861,-22.845693588256836,5.701333045959473,-10.365885734558105,-6.561364650726318
18,-13.477930068969727,-8.72038745880127,12.02784252166748,-26.667551040649414,-30.7022762298584,12.28272819519043,10.782496452331543,24.716089248657227,-20.046632766723633,-14.82758617401123,-28.113178253173828,4.160137176513672,-6.116770267486572,-12.331966400146484,-8.062313079833984,-1.0917375087738037,11.461053848266602,-14.32099437713623,17.253740310668945,-8.418815612792969,-18.708293914794922,24.664823532104492,-16.985254287719727,-6.57382869720459,-20.286090850830078,6.180912017822266,5.363100051879883,-11.976221084594727,-34.42240524291992,9.201170921325684,-15.408382415771484,-10.252429008483887
19,-8.406477928161621,-5.297538757324219,9.241198539733887,-16.24361801147461,-17.21310043334961,7.683192253112793,6.307827472686768,13.968466758728027,-11.618081092834473,-8.461366653442383,-17.666349411010742,2.1131622791290283,-4.3708624839782715,-6.679455757141113,-4.202591896057129,-1.5564669370651245,8.56204891204834,-8.52689266204834,9.876937866210938,-4.293173789978027,-10.381227493286133,14.455290794372559,-10.561954498291016,-4.252246379852295,-13.193751335144043,3.5576117038726807,3.7169270515441895,-6.013774394989014,-21.625139236450195,5.4332709312438965,-10.135699272155762,-6.3223772048950195
20,-9.552964210510254,-6.273468971252441,9.654744148254395,-19.39064598083496,-22.21234703063965,9.168203353881836,7.676105499267578,17.944164276123047,-14.502824783325195,-10.481003761291504,-20.678661346435547,2.986725091934204,-4.520702838897705,-8.784822463989258,-5.29755973815918,-1.3614968061447144,8.97436237335205,-10.111721992492676,12.201813697814941,-5.716611862182617,-13.056323051452637,17.84133529663086,-12.621339797973633,-4.623575210571289,-15.30290699005127,4.281642436981201,3.9055898189544678,-8.678540229797363,-25.586944580078125,6.4914751052856445,-11.618709564208984,-7.546177864074707
21,-16.557056427001953,-10.660408020019531,14.219202041625977,-32.81427001953125,-37.33889389038086,14.878710746765137,13.317096710205078,29.593660354614258,-23.940731048583984,-18.29314422607422,-34.238006591796875,5.005211353302002,-7.989251613616943,-14.859442710876465,-10.091887474060059,-0.5912074446678162,13.892390251159668,-17.906965255737305,21.047006607055664,-10.998580932617188,-22.973546981811523,29.697946548461914,-20.504146575927734,-8.084881782531738,-24.363515853881836,7.40351676940918,6.689250946044922,-14.423685073852539,-41.29579544067383,11.479654312133789,-18.457876205444336,-12.740355491638184
22,-8.948383331298828,-5.67844820022583,9.393636703491211,-17.84490966796875,-19.86162757873535,8.304998397827148,7.010657787322998,16.00984001159668,-13.054442405700684,-9.469348907470703,-19.094194412231445,2.567492723464966,-4.253053188323975,-7.8284077644348145,-4.86867094039917,-1.3814376592636108,8.739874839782715,-9.465292930603027,11.084715843200684,-5.08808708190918,-11.827771186828613,16.33930015563965,-11.509556770324707,-4.511282920837402,-14.23128604888916,3.8706092834472656,3.790616989135742,-7.437740802764893,-23.62767791748047,6.043697357177734,-10.822037696838379,-6.955681324005127
23,-4.945187091827393,-3.4576117992401123,6.415101051330566,-10.618216514587402,-12.782835006713867,5.4002461433410645,4.2983784675598145,10.774280548095703,-8.46154499053955,-5.952009201049805,-11.961024284362793,1.8634735345840454,-1.9221185445785522,-4.969658374786377,-2.501755952835083,-1.6935756206512451,5.611751556396484,-5.378109931945801,6.7476019859313965,-2.580742835998535,-7.236382484436035,10.26360034942627,-7.642033100128174,-2.543888568878174,-9.192803382873535,2.536407709121704,1.8630014657974243,-5.131303787231445,-15.559650421142578,3.2383627891540527,-7.085119247436523,-4.1549248695373535
24,-15.132960319519043,-9.70026683807373,13.431388854980469,-29.761587142944336,-33.55894470214844,13.311262130737305,11.790760040283203,26.652219772338867,-21.61492347717285,-16.45733070373535,-31.30842399597168,4.247655868530273,-7.321741104125977,-13.316299438476562,-9.127787590026855,-0.9068964719772339,12.876209259033203,-16.445241928100586,18.949399948120117,-9.49120044708252,-20.501420974731445,27.05467987060547,-18.554244995117188,-7.61094331741333,-22.421531677246094,6.769104957580566,6.1595330238342285,-12.618886947631836,-38.03064727783203,10.688395500183105,-17.110843658447266,-11.541707038879395
25,-5.132518291473389,-3.0388271808624268,7.007843971252441,-9.601001739501953,-10.154478073120117,4.6940412521362305,4.086721420288086,8.131475448608398,-6.9882683753967285,-4.8203444480896,-10.860956192016602,1.3471394777297974,-2.739027500152588,-3.748575210571289,-2.186236619949341,-1.683982491493225,6.12540340423584,-4.839920520782471,5.488473892211914,-1.9671531915664673,-5.813520431518555,8.738216400146484,-6.792182445526123,-2.509334087371826,-8.348373413085938,2.3461573123931885,2.269475221633911,-3.6934926509857178,-13.64414119720459,2.9586470127105713,-6.951676845550537,-3.8113720417022705
26,-15.285818099975586,-9.703813552856445,12.882367134094238,-30.43654441833496,-35.06884002685547,13.949749946594238,12.485857009887695,28.30324935913086,-22.542139053344727,-16.878376007080078,-31.743328094482422,4.791665554046631,-6.957352161407471,-14.188362121582031,-9.40914535522461,-0.6896967887878418,12.373587608337402,-16.35133171081543,19.506593704223633,-10.04138469696045,-21.506526947021484,28.041419982910156,-19.202356338500977,-7.349535942077637,-22.64061737060547,6.841865539550781,5.870842456817627,-13.926410675048828,-38.428672790527344,10.412896156311035,-17.004467010498047,-11.645441055297852
27,-17.175113677978516,-11.058358192443848,14.529243469238281,-33.76658630371094,-37.96366882324219,15.281055450439453,13.554292678833008,29.994855880737305,-24.52010726928711,-18.714021682739258,-35.12202453613281,4.713155269622803,-8.558391571044922,-15.147124290466309,-10.315926551818848,-0.7587677836418152,14.455591201782227,-18.365068435668945,21.672222137451172,-11.079445838928223,-23.42684555053711,30.35957908630371,-20.93278694152832,-8.609350204467773,-25.197193145751953,7.552298545837402,6.965339183807373,-14.393328666687012,-42.5586051940918,12.01754379272461,-19.01029396057129,-13.230271339416504
28,-15.629640579223633,-10.012711524963379,12.972208023071289,-31.15776824951172,-35.894161224365234,14.169238090515137,12.92246150970459,28.84847640991211,-22.936437606811523,-17.2498779296875,-32.42722702026367,5.102944850921631,-7.164083003997803,-14.397923469543457,-9.55008316040039,-0.5609921216964722,12.478714942932129,-16.874595642089844,20.0881290435791,-10.460352897644043,-22.053678512573242,28.48919105529785,-19.608333587646484,-7.430589199066162,-22.928836822509766,7.0700602531433105,6.2102885246276855,-14.318334579467773,-39.23659896850586,10.52522087097168,-17.271318435668945,-11.959956169128418
29,-11.645124435424805,-7.537968158721924,11.049663543701172,-22.713668823242188,-25.798503875732422,10.448732376098633,8.992188453674316,20.52448844909668,-16.838733673095703,-12.544804573059082,-24.208126068115234,3.213099479675293,-5.567502498626709,-10.120467185974121,-6.629944324493408,-1.1312202215194702,10.433394432067871,-12.185527801513672,14.696779251098633,-7.068997859954834,-15.53822135925293,20.626474380493164,-14.507509231567383,-5.700456142425537,-17.69515609741211,5.259772777557373,4.87441873550415,-9.58280086517334,-29.95332145690918,7.862140655517578,-13.460016250610352,-8.745749473571777
30,-4.250269889831543,-2.80033802986145,5.932567596435547,-8.832134246826172,-10.471684455871582,4.6282124519348145,3.637319326400757,8.846698760986328,-7.000258445739746,-4.835318088531494,-10.15747356414795,1.526591181755066,-1.6628364324569702,-3.8579747676849365,-1.8803768157958984,-1.7155333757400513,5.251004219055176,-4.307128429412842,5.475205898284912,-1.8264765739440918,-5.763864517211914,8.427899360656738,-6.482542991638184,-2.2352867126464844,-8.053642272949219,2.188629150390625,1.8033682107925415,-4.012876987457275,-13.304962158203125,2.64463210105896,-6.354140758514404,-3.4855170249938965
31,-7.446456432342529,-4.765320301055908,8.539545059204102,-14.484336853027344,-15.404226303100586,6.848776817321777,5.693203449249268,12.468280792236328,-10.336519241333008,-7.450128555297852,-15.722966194152832,2.062478542327881,-3.870692491531372,-5.86004638671875,-3.7151827812194824,-1.5608347654342651,7.864564895629883,-7.600923538208008,8.73534107208252,-3.76924729347229,-9.211931228637695,12.848657608032227,-9.519753456115723,-3.728630542755127,-11.715124130249023,3.2186193466186523,3.0324482917785645,-5.59189510345459,-19.405126571655273,4.684720039367676,-9.187825202941895,-5.92232608795166
32,-12.577132225036621,-8.248970985412598,11.646464347839355,-24.78695297241211,-27.875900268554688,11.234129905700684,9.75674057006836,22.261953353881836,-18.11676788330078,-13.60399341583252,-26.115863800048828,3.534275531768799,-6.0332489013671875,-10.879098892211914,-7.334157943725586,-1.1139278411865234,11.189591407775879,-13.499327659606934,15.86141300201416,-7.553893566131592,-16.891891479492188,22.667442321777344,-15.692010879516602,-6.2378950119018555,-18.953344345092773,5.725411891937256,5.0188679695129395,-10.455673217773438,-32.19682693481445,8.615815162658691,-14.323404312133789,-9.573127746582031
33,-9.960851669311523,-6.560990810394287,10.277935981750488,-19.44211769104004,-21.490211486816406,8.951467514038086,7.5898823738098145,16.98190689086914,-14.224922180175781,-10.539767265319824,-20.9598388671875,2.7881975173950195,-4.851104259490967,-8.376954078674316,-5.315767765045166,-1.3527241945266724,9.62936782836914,-10.412397384643555,12.31623363494873,-5.705992221832275,-12.760674476623535,17.382564544677734,-12.39516830444336,-5.018751621246338,-15.568894386291504,4.431780815124512,4.365124702453613,-7.808804512023926,-25.846750259399414,6.545253276824951,-11.86105728149414,-7.546366214752197
34,-1.8182809352874756,-1.219415545463562,2.7358648777008057,-2.5227394104003906,-4.905965805053711,1.9641635417938232,1.8970801830291748,3.1646065711975098,-3.023653507232666,-0.9207190871238708,-3.480710029602051,1.6283891201019287,-0.016888294368982315,-0.505759060382843,-0.9507645964622498,-1.8705369234085083,3.121987819671631,-1.5801013708114624,1.3474445343017578,-0.04672607034444809,-0.5400168895721436,2.723644256591797,-2.645521640777588,-0.8528533577919006,-3.225670576095581,0.9839603304862976,0.793764591217041,-1.9210957288742065,-4.883472442626953,-0.22696231305599213,-3.7841856479644775,-1.5859248638153076
35,-15.919798851013184,-10.34056568145752,13.733362197875977,-31.388439178466797,-35.5033073425293,14.407489776611328,12.584017753601074,27.97626495361328,-22.876192092895508,-17.189315795898438,-32.81841278076172,4.704380989074707,-7.758951187133789,-14.014097213745117,-9.26354694366455,-0.7890362739562988,13.566429138183594,-16.72201156616211,20.144161224365234,-10.220505714416504,-21.54961585998535,28.19490623474121,-19.448307037353516,-7.800328254699707,-23.789888381958008,6.897524833679199,6.77300500869751,-13.48415470123291,-39.70036315917969,10.926960945129395,-17.893268585205078,-11.98129653930664
36,-8.289985656738281,-5.297067165374756,8.611617088317871,-17.166797637939453,-20.10536003112793,8.160688400268555,6.962349891662598,16.65245246887207,-13.10532283782959,-9.331521987915039,-18.41786003112793,2.9781477451324463,-3.450498580932617,-7.905584335327148,-4.61515998840332,-1.3318545818328857,7.824728012084961,-8.813003540039062,10.8821439743042,-5.074310779571533,-11.830646514892578,16.126953125,-11.338973999023438,-3.9998512268066406,-13.508732795715332,3.833918571472168,3.1336190700531006,-8.117483139038086,-22.860946655273438,5.667485237121582,-10.10396957397461,-6.729913711547852
37,-5.491340160369873,-3.684154748916626,6.880349636077881,-11.993648529052734,-13.950982093811035,6.061838626861572,4.845037460327148,11.589592933654785,-9.028079986572266,-6.453326225280762,-13.142932891845703,2.1714813709259033,-2.272350788116455,-5.3602142333984375,-2.7416107654571533,-1.5273422002792358,6.2206549644470215,-6.086563587188721,7.375761985778809,-3.055840492248535,-7.859111785888672,11.302027702331543,-8.390223503112793,-2.7439427375793457,-10.083815574645996,2.5849034786224365,2.273848295211792,-5.598015785217285,-16.739194869995117,3.693519115447998,-7.5728607177734375,-4.681674480438232
38,-17.04560661315918,-10.782669067382812,13.950874328613281,-33.9010124206543,-39.30656433105469,15.409452438354492,14.252798080444336,31.774818420410156,-25.306812286376953,-18.873004913330078,-35.29786682128906,5.61392879486084,-7.655063629150391,-15.991238594055176,-10.723771095275879,-0.5779032111167908,13.417508125305176,-18.393861770629883,21.736618041992188,-11.416108131408691,-24.325511932373047,31.47222137451172,-21.391691207885742,-8.18696403503418,-24.940736770629883,7.744034767150879,6.522378921508789,-15.785181999206543,-42.36513137817383,11.6519775390625,-18.777847290039062,-13.015632629394531
39,-17.853404998779297,-11.49557876586914,15.003931045532227,-34.71305465698242,-38.796939849853516,15.416316986083984,14.011798858642578,30.6750431060791,-25.013168334960938,-19.030553817749023,-36.12153625488281,4.909512042999268,-8.822409629821777,-15.415960311889648,-10.763086318969727,-0.6732373833656311,14.695693016052246,-19.285411834716797,22.32685089111328,-11.381372451782227,-24.055757522583008,31.244258880615234,-21.385719299316406,-8.884559631347656,-25.761037826538086,7.885116100311279,7.327635765075684,-14.625968933105469,-43.68828201293945,12.25269603729248,-19.695621490478516,-13.662311553955078
40,-15.280075073242188,-9.588860511779785,13.574124336242676,-29.684206008911133,-33.153804779052734,13.525893211364746,11.769083023071289,26.01949119567871,-21.64689064025879,-16.18979835510254,-31.009498596191406,3.979543447494507,-7.44420862197876,-13.300617218017578,-8.986973762512207,-0.8565851449966431,13.15467357635498,-16.00354766845703,18.83419418334961,-9.516833305358887,-20.3270206451416,26.71022605895996,-18.442399978637695,-7.682443141937256,-22.65500259399414,6.647801876068115,6.324644565582275,-12.60179615020752,-37.576690673828125,10.499156951904297,-17.22651481628418,-11.532872200012207
41,-1.430392861366272,-1.1938966512680054,3.3646867275238037,-3.9298646450042725,-5.991511821746826,3.0086753368377686,2.263479471206665,5.173646450042725,-3.8001813888549805,-1.8460661172866821,-4.922201156616211,1.4604544639587402,0.39189863204956055,-1.8304822444915771,-0.3738332688808441,-1.9639462232589722,3.220810651779175,-1.6418383121490479,2.1109588146209717,-0.43206071853637695,-2.1860709190368652,4.152432918548584,-3.712552547454834,-0.9729486107826233,-4.562185764312744,1.0170226097106934,0.5346283316612244,-3.1429383754730225,-7.158616542816162,0.5545135140419006,-3.8069381713867188,-1.8547219038009644
42,-11.44780158996582,-7.456517696380615,10.68057632446289,-23.080615997314453,-26.45218276977539,10.963970184326172,9.141569137573242,21.221471786499023,-17.11536979675293,-12.617754936218262,-24.38133430480957,3.5385897159576416,-5.277314186096191,-10.59262466430664,-6.662193298339844,-1.0709773302078247,10.216939926147461,-12.063112258911133,14.735818862915039,-7.1682233810424805,-15.851861000061035,21.184280395507812,-14.779587745666504,-5.637485504150391,-17.923330307006836,4.995800495147705,4.627227783203125,-10.296339988708496,-30.003528594970703,7.830870151519775,-13.448213577270508,-8.710644721984863
43,-1.5260851383209229,-0.953344464302063,2.096825122833252,-1.7470602989196777,-4.02937650680542,1.7089427709579468,1.8401544094085693,2.1476635932922363,-2.550466775894165,0.23825550079345703,-2.318976640701294,1.4008839130401611,0.06401074677705765,0.34336143732070923,-0.845371425151825,-2.0548551082611084,2.6474153995513916,-1.7674635648727417,0.9739199876785278,-0.0007949871942400932,0.5016396641731262,1.762284517288208,-2.225555896759033,-0.6112481355667114,-2.4028303623199463,0.48680102825164795,0.8446581363677979,-1.474231243133545,-3.191984176635742,-0.4835289418697357,-3.25624418258667,-1.780893325805664
44,-6.4322075843811035,-4.043224334716797,7.900880813598633,-12.300524711608887,-12.525063514709473,5.5881452560424805,4.826627254486084,10.239995002746582,-8.59870719909668,-6.149589538574219,-13.608156204223633,1.534263253211975,-3.376734495162964,-4.277420997619629,-2.7504913806915283,-1.63128662109375,7.019263744354248,-6.527585506439209,6.9602508544921875,-2.7452170848846436,-7.082967281341553,10.822461128234863,-8.163195610046387,-3.405463933944702,-10.314360618591309,2.814802885055542,2.776097059249878,-4.268357753753662,-16.793453216552734,3.834101915359497,-8.125021934509277,-4.761515140533447
45,-2.86149001121521,-1.7996783256530762,4.5686235427856445,-5.088047981262207,-6.317056655883789,2.813865900039673,2.7472238540649414,4.548547267913818,-4.231618404388428,-2.2259016036987305,-6.37508487701416,1.4740248918533325,-1.221702218055725,-1.5174883604049683,-0.9874867796897888,-1.9194904565811157,4.465222358703613,-2.813314437866211,2.46270489692688,-0.4808333218097687,-2.3759284019470215,5.066347122192383,-4.077353000640869,-1.651738166809082,-5.222681999206543,1.3862035274505615,1.309640884399414,-2.4054579734802246,-8.20475959777832,0.8603302240371704,-5.131468772888184,-2.5016276836395264
46,-13.869169235229492,-9.037769317626953,12.30532169342041,-27.779502868652344,-32.153907775878906,12.987383842468262,11.373823165893555,26.116512298583984,-20.97797203063965,-15.496957778930664,-29.149341583251953,4.479953765869141,-6.473888874053955,-12.88779354095459,-8.4566650390625,-1.1420916318893433,11.756288528442383,-14.798873901367188,17.870555877685547,-8.865922927856445,-19.557878494262695,25.76763153076172,-17.941600799560547,-6.796454906463623,-20.94114875793457,6.420280933380127,5.142921447753906,-12.831912994384766,-35.50410842895508,9.639272689819336,-15.866275787353516,-10.932428359985352
47,-12.354560852050781,-8.127925872802734,11.726823806762695,-24.598438262939453,-27.497215270996094,11.424447059631348,9.676536560058594,21.82183074951172,-17.986276626586914,-13.391518592834473,-25.969371795654297,3.4330530166625977,-6.112649440765381,-10.982721328735352,-7.216488838195801,-1.198178768157959,11.39540958404541,-13.167337417602539,15.654068946838379,-7.684340953826904,-16.67937660217285,22.19192886352539,-15.380926132202148,-6.350878715515137,-19.115938186645508,5.333373069763184,5.11555290222168,-10.26208782196045,-31.793750762939453,8.627742767333984,-14.429510116577148,-9.664880752563477
