,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
0,0.1213768115942029,0.47297297297297297,0.3365921787709497,0.31424148606811153,0.2548076923076923,0.20454545454545456,0.2222222222222222,0.0,0.125,0.23952095808383236,0.30578512396694213,0.3333333333333333,0.029411764705882353,0.037037037037037035,0.09090909090909091,0.2,0.26666666666666666,0.2,0.1832797427652733,0.21212121212121213,0.0,0.07142857142857142,0.4,0.4666666666666667,0.17435897435897435,0.0,0.0,0.0,0.3041958041958042,0.3458980044345898,0.2670454545454546,0.1875,0.34563642635391517,0.32958199356913187,0.3486880466472303,0.265625,0.23728813559322035,0.2248062015503876,0.34146341463414637,0.29983249581239535,0.0,0.44901315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013490725126475547,0.07608695652173914,0.0,0.0,0.5302013422818792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.07526881720430108,0.0,0.5480427046263345,0.5911949685534592,0.4346153846153845,0.38977635782747605,0.4495098275945332,0.5511391177896267,0.6209366391184573,0.06542232277526396,0.042895442359249324,0.4878909740840034,0.5277708385377635,0.36312362435803375,0.5036866916475281,0.0,0.28454172366621067,0.06901352426412094,0.10582494663007017,0.2605,0.3756756756756756,0.2554553389583939,0.40121356106331096,0.5414474313594184,0.4543458945277793,0.28738274783888174,0.48214994049980164,0.4521072796934866,0.4702702702702704,0.38738738738738754,0.40000000000000013,0.6100917431192661,0.029411764705882353,0.0625,0.0,0.232,0.667,0.48567431989195453,0.5871319779360054,0.3508771929824562,0.5035460992907801,0.5626496408619314,0.5329235249525268,0.5322338830584707,0.22774659182036885,0.30035971223021585,0.23250645118457025,0.23040000000000002,0.4465386009423704,0.7593360995850621,0.22162162162162163,0.22167889160554197,0.2881679389312977,0.24908088235294112,0.33403805496828753,0.30366492146596863,0.2795698924731183,0.3988439306358382,0.3214285714285714,0.07692307692307693,0.21428571428571427,0.2708333333333333,0.3376865671641791,0.21904761904761907,0.15384615384615383,0.25477707006369427,0.33299999999999996,0.3568464730290457
1,0.10054347826086957,0.26351351351351354,0.11312849162011174,0.12074303405572756,0.14423076923076925,0.14204545454545453,0.05555555555555555,0.0,0.0625,0.11676646706586827,0.04132231404958678,0.037037037037037035,0.029411764705882353,0.0,0.0,0.13333333333333333,0.0,0.07586206896551724,0.067524115755627,0.12121212121212122,0.0,0.0,0.0,0.26666666666666666,0.09230769230769231,0.0,0.0,0.0,0.10839160839160839,0.12416851441241684,0.16477272727272727,0.125,0.10175922731976542,0.07797427652733119,0.11895043731778424,0.15104166666666666,0.09322033898305085,0.0930232558139535,0.0975609756097561,0.11557788944723618,0.0,0.17927631578947367,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19565217391304346,0.0,0.0,0.30201342281879195,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19354838709677422,0.0,0.7437722419928825,0.5440251572327046,0.4980769230769231,0.31948881789137384,0.5983242381803255,0.1391177896267571,0.12837465564738293,0.14724736048265458,0.28150134048257364,0.8757819481680071,0.8277541843617289,0.76513206162876,0.2833313187477336,0.0,0.320109439124487,0.0,0.0,0.39049999999999996,0.0,0.3718359034041314,0.49874791318864786,0.518607098440639,0.3998850154183871,0.26344184905891743,0.6197937326457755,0.4636015325670498,0.6486486486486487,0.3423423423423424,0.4341463414634147,0.3623853211009174,0.0,0.0,0.0,0.12,0.0,0.5652614316033185,0.6912229275393873,0.11403508771929824,0.5382978723404255,0.6097366320830008,0.5684102286970946,0.5674662668665666,0.26383319967923013,0.3246402877697842,0.2252258514523764,0.2232,0.4447263501268575,0.7406639004149377,0.09662162162162163,0.18011409942950285,0.26335877862595425,0.1810661764705882,0.1120507399577167,0.14397905759162305,0.14695340501792115,0.17919075144508667,0.13392857142857142,0.038461538461538464,0.047619047619047616,0.125,0.1585820895522388,0.0761904761904762,0.13286713286713284,0.11464968152866242,0.33299999999999996,0.21576763485477177
2,0.2572463768115942,0.0,0.009776536312849166,0.010835913312693499,0.057692307692307696,0.0625,0.037037037037037035,0.0,0.0,0.03293413173652695,0.008264462809917356,0.009259259259259259,0.0,0.07407407407407407,0.09090909090909091,0.0,0.13333333333333333,0.05517241379310345,0.01929260450160772,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846153846153846,0.0,0.04545454545454545,0.03125,0.0,0.00482315112540193,0.0,0.03645833333333333,0.02824858757062147,0.046511627906976744,0.04878048780487805,0.02345058626465661,0.0,0.0,0.0,0.0,0.0,0.0,0.07324364723467863,0.0,0.0,0.006745362563237774,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08387096774193549,0.0,0.0,0.007142857142857143,0.010752688172043012,0.0,0.9395017793594309,0.7452830188679247,0.4903846153846153,0.13099041533546324,0.5612836238953011,0.09112942317014058,0.11680440771349866,0.0,0.1322609472743521,0.7413315460232353,1.0,1.0,0.4477215036866916,0.0,0.0,0.7366746221161495,0.5648063433973772,0.0,1.0,0.08728542333430317,0.15965712084242978,0.4999282502630824,0.7810066377463023,0.2980197412788915,0.0,0.31800766283524906,0.4108108108108108,0.3626126126126127,0.7804878048780487,0.3990825688073394,0.014705882352941176,0.0625,0.1111111111111111,0.032,0.5,0.3572737796642872,0.49360758177442854,0.00877192982456141,0.653191489361702,0.6464485235434956,0.6404569438502473,0.6214392803598201,0.28388131515637527,0.3246402877697842,0.22048069124062714,0.21600000000000003,0.41862993838347223,0.8195020746887965,0.057432432432432436,0.18744906275468623,0.28148854961832065,0.17738970588235292,0.0,0.015706806282722523,0.01792114695340502,0.023121387283236997,0.03571428571428571,0.0,0.09523809523809523,0.10416666666666666,0.02052238805970149,0.0761904761904762,0.0,0.8492569002123141,0.7140000000000001,1.0
3,0.09420289855072464,0.7297297297297298,0.48184357541899436,0.5015479876160991,0.3365384615384615,0.23863636363636362,0.31481481481481477,0.10526315789473684,0.20833333333333331,0.3532934131736527,0.12396694214876033,0.1388888888888889,0.0,0.037037037037037035,0.36363636363636365,0.3333333333333333,0.4666666666666667,0.22758620689655173,0.3665594855305466,0.15151515151515152,0.0,0.14285714285714285,0.2,0.5333333333333333,0.27179487179487183,0.0,0.0,0.6000000000000001,0.2867132867132867,0.574279379157428,0.39772727272727276,0.09375,0.3956536736805795,0.2909967845659164,0.46122448979591835,0.421875,0.423728813559322,0.2945736434108527,0.36585365853658536,0.47906197654941374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5167597765363129,0.0,0.0,0.2391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779874213836478,0.0,0.0,0.23655913978494625,0.2272727272727273,0.4341637010676157,0.27044025157232715,0.40576923076923066,0.44408945686900964,0.48783020234703234,0.10954920019389239,0.13774104683195593,0.0,0.27167113494191236,0.8586684539767653,0.48588558581064206,0.2643525311812179,0.5242354647648978,0.20481927710843376,0.3488372093023256,0.050715990453460626,0.3110704483074108,0.31899999999999995,0.4837837837837837,0.2947337794588304,0.691729806087068,0.7256768391849231,0.3631944807400826,0.5552081417448349,0.40479968266560895,0.15708812260536395,0.48648648648648657,0.5157657657657658,0.2731707317073171,0.4311926605504587,0.20588235294117646,0.5625,0.3333333333333333,0.368,0.609,0.566033185413853,0.6564632250269842,0.49122807017543857,0.3418439716312056,0.33679169992019153,0.34226505445347627,0.33208395802098944,0.04330392943063349,0.05845323741007191,0.05639927113212889,0.044800000000000034,0.24755346139905762,0.6535269709543567,0.20540540540540542,0.08149959250203748,0.023854961832061095,0.044117647058823525,0.5813953488372093,0.35340314136125656,0.3691756272401434,0.35260115606936415,0.30357142857142855,0.11538461538461539,0.14285714285714285,0.3125,0.3656716417910448,0.21904761904761907,0.1818181818181818,0.19108280254777069,0.405,0.32365145228215764
4,0.010869565217391302,0.5743243243243243,0.46089385474860334,0.4752321981424149,0.3942307692307692,0.27840909090909094,0.42592592592592593,0.0,0.22916666666666666,0.4041916167664671,0.1322314049586777,0.14814814814814814,0.0,0.25925925925925924,0.36363636363636365,0.0,0.13333333333333333,0.3310344827586207,0.2057877813504823,0.30303030303030304,0.0,0.21428571428571427,0.4,0.13333333333333333,0.2923076923076923,0.25,0.0,0.0,0.3531468531468532,0.516629711751663,0.44318181818181823,0.28125,0.4505001724732666,0.33199356913183276,0.524198250728863,0.5052083333333333,0.2796610169491525,0.3255813953488372,0.4268292682926829,0.43551088777219427,0.0,0.5855263157894737,0.020057306590257878,0.0,0.0,0.0,0.0,0.0,0.0,0.008431703204047217,0.021739130434782608,0.0,0.0,0.6577181208053691,0.024844720496894408,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.021505376344086023,0.0,0.5907473309608542,0.4465408805031447,0.5326923076923076,0.5111821086261982,0.6275897039648427,0.1303926320891905,0.16143250688705235,0.0,0.27435210008936545,0.8231903485254692,0.6500957615121992,0.3708730741012471,0.7374592046416052,0.0,0.399452804377565,0.3693317422434368,0.3235742604452577,0.0,0.14324324324324322,0.3424498108815828,0.5648195710800048,0.591911412991486,0.5891914493283856,0.18600944148120901,0.1053153510511702,0.42145593869731796,0.7000000000000002,0.22297297297297303,0.40000000000000013,0.5504587155963302,0.0,0.0,0.0,0.352,0.0,0.5629461701717152,0.6007981857613949,0.4736842105263157,0.49999999999999994,0.5538707102952912,0.5275569866324409,0.5269865067466266,0.21090617481956692,0.2859712230215828,0.23730808425814973,0.23520000000000002,0.43349039507067777,0.7406639004149377,0.2810810810810811,0.21678891605541972,0.26335877862595425,0.25643382352941174,0.4904862579281184,0.4502617801047121,0.4874551971326165,0.4046242774566474,0.43749999999999994,0.38461538461538464,0.26190476190476186,0.35416666666666663,0.47201492537313433,0.3523809523809524,0.47552447552447547,0.3078556263269639,0.327,0.43983402489626555
5,0.14855072463768115,0.8040540540540542,0.5488826815642458,0.5650154798761611,0.5288461538461539,0.4488636363636364,0.38888888888888884,0.05263157894736842,0.20833333333333331,0.4790419161676647,0.2396694214876033,0.23148148148148145,0.11764705882352941,0.037037037037037035,0.18181818181818182,0.0,0.26666666666666666,0.35172413793103446,0.27331189710610937,0.36363636363636365,0.0,0.07142857142857142,0.0,0.4666666666666667,0.26666666666666666,0.0,0.0,0.4,0.4755244755244756,0.5698447893569845,0.42045454545454547,0.34375,0.48637461193515,0.407556270096463,0.5300291545189504,0.5416666666666666,0.3728813559322034,0.4961240310077519,0.41463414634146345,0.5376884422110553,0.0,0.0,0.30515759312320917,0.0013812154696132596,0.26639344262295084,0.0,0.0,0.0,0.0,0.013490725126475547,0.25,0.0,0.0,0.0,0.5093167701863354,0.006289308176100629,0.39622641509433965,0.0,0.0,0.0,0.0,0.014285714285714285,0.24731182795698928,0.0,0.711743772241993,0.5660377358490567,0.5384615384615383,0.415335463258786,0.6336504563674119,0.24236548715462916,0.23856749311294767,0.17138009049773759,0.12064343163538874,0.8199285075960683,0.7774585727371139,0.5912509170946441,0.576937024054152,0.09116465863453815,0.31053351573187415,0.04514717581543357,0.13876181762732542,0.0,0.24594594594594593,0.2420715740471341,0.41803647104147923,0.5651487611212094,0.5275701667276433,0.25081233523389124,0.3155493851646172,0.5402298850574712,0.5918918918918921,0.28828828828828845,0.5658536585365854,0.4403669724770642,0.014705882352941176,0.0625,0.1111111111111111,0.264,0.5,0.36175959868801855,0.6069677853811175,0.5701754385964912,0.5659574468085106,0.5426975259377493,0.552190523368835,0.5494752623688155,0.2782678428227746,0.2679856115107914,0.27117892298413476,0.2664,0.5215657847046031,0.7697095435684647,0.3527027027027027,0.273838630806846,0.21469465648854963,0.22150735294117643,0.5517970401691332,0.47120418848167545,0.4802867383512545,0.49710982658959535,0.4196428571428571,0.34615384615384615,0.3333333333333333,0.3958333333333333,0.4944029850746268,0.3904761904761905,0.43356643356643354,0.3227176220806794,0.38,0.4730290456431535
6,0.09420289855072464,0.3581081081081081,0.2988826815642458,0.30030959752321984,0.2548076923076923,0.17613636363636365,0.31481481481481477,0.0,0.125,0.25449101796407186,0.09090909090909091,0.10185185185185185,0.0,0.18518518518518517,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2068965517241379,0.1607717041800643,0.33333333333333337,0.0,0.21428571428571427,0.0,0.26666666666666666,0.20512820512820512,0.25,0.0,0.0,0.22727272727272727,0.3325942350332594,0.27840909090909094,0.3125,0.2666436702311142,0.22588424437299034,0.2903790087463557,0.2916666666666667,0.2627118644067796,0.18604651162790697,0.0975609756097561,0.2814070351758794,0.0,0.4226973684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.44966442953020136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043010752688172046,0.0,0.5800711743772243,0.4433962264150944,0.5019230769230768,0.4728434504792333,0.5720770753851353,0.1347552108579738,0.16639118457300273,0.0,0.28150134048257364,0.7270330652368191,0.6144974602381545,0.3411592076302274,0.7872597606672307,0.0,0.3146374829001368,0.38106603023070806,0.3504117108874657,0.479,0.5189189189189188,0.36223450683735814,0.5430525234364965,0.5594805319047165,0.5306538441436263,0.27453865489546936,0.3040460134867117,0.7241379310344827,0.5756756756756758,0.5427927927927928,0.3219512195121952,0.18348623853211007,0.0,0.25,0.0,0.152,0.0,0.35114798379317,0.863833074203546,0.2982456140350877,0.4695035460992907,0.5259377494014366,0.4981648690639706,0.4677661169415292,0.20930232558139533,0.2769784172661871,0.2066238027513322,0.18560000000000001,0.5835447625951431,0.7095435684647302,0.17432432432432435,0.16707416462917685,0.22805343511450385,0.19025735294117643,0.32980972515856233,0.274869109947644,0.2616487455197133,0.3063583815028902,0.21428571428571427,0.23076923076923078,0.21428571428571427,0.20833333333333331,0.2761194029850746,0.2285714285714286,0.4965034965034964,0.3248407643312102,0.37,0.4771784232365145
7,0.21195652173913043,0.47297297297297297,0.43575418994413406,0.39628482972136225,0.3269230769230769,0.3295454545454546,0.12962962962962962,0.05263157894736842,0.0625,0.2485029940119761,0.4049586776859504,0.4351851851851852,0.058823529411764705,0.07407407407407407,0.18181818181818182,0.4666666666666667,0.26666666666666666,0.18620689655172412,0.1832797427652733,0.48484848484848486,0.0,0.2857142857142857,0.2,0.5333333333333333,0.15897435897435896,0.0,0.0,0.2,0.40209790209790214,0.4390243902439025,0.31250000000000006,0.40625,0.4798206278026906,0.4815112540192926,0.4653061224489796,0.13541666666666666,0.49999999999999994,0.25581395348837205,0.20731707317073172,0.40201005025125625,0.0,0.0,0.0,0.48756906077348067,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,0.0,0.0,0.0,0.5094339622641509,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.5765124555160143,0.6383647798742138,0.3307692307692307,0.19169329073482427,0.32375525184720144,0.5870092098885119,0.6495867768595043,0.10501508295625943,0.01608579088471849,0.39579982126898994,0.5358897493546508,0.518158473954512,0.23570651516982957,0.11204819277108434,0.11491108071135431,0.1107796340493238,0.16986886245806648,0.4875,0.3,0.15536805353505964,0.36451778605367946,0.5965273127331865,0.31751424240840437,0.15477285267610819,0.44188813962713214,0.8429118773946359,0.06216216216216219,0.9324324324324326,0.29756097560975614,0.2889908256880734,0.25,0.125,0.2222222222222222,0.368,0.895,0.6180300983986109,0.4228007803602729,0.4298245614035087,0.48368794326241127,0.4924181963288108,0.4924305539918789,0.5277361319340329,0.19967923015236566,0.23111510791366907,0.20379903980136907,0.2328,0.6687205509242479,0.7697095435684647,0.28378378378378377,0.25183374083129584,0.27099236641221375,0.25183823529411764,0.4270613107822411,0.3664921465968587,0.31541218637992835,0.4508670520231214,0.3571428571428571,0.038461538461538464,0.11904761904761904,0.3958333333333333,0.3805970149253731,0.2285714285714286,0.06993006993006992,0.12738853503184713,0.44200000000000006,0.3278008298755186
8,0.02355072463768116,0.48648648648648646,0.1452513966480447,0.14860681114551086,0.11538461538461539,0.10227272727272727,0.1111111111111111,0.0,0.020833333333333332,0.08982035928143714,0.06611570247933884,0.07407407407407407,0.0,0.0,0.18181818181818182,0.13333333333333333,0.2,0.06206896551724138,0.10932475884244372,0.06060606060606061,0.0,0.07142857142857142,0.0,0.06666666666666667,0.11794871794871796,0.25,0.0,0.4,0.09790209790209789,0.17073170731707316,0.14204545454545453,0.0625,0.1569506726457399,0.12057877813504822,0.18134110787172011,0.13020833333333331,0.13559322033898305,0.10852713178294572,0.12195121951219512,0.1407035175879397,0.0,0.0,0.017191977077363897,0.0013812154696132596,0.0,0.0,0.11659192825112108,0.0,0.0,0.0016863406408094434,0.6413043478260869,0.0,0.0,0.0,0.037267080745341616,0.006289308176100629,0.0,0.0,0.16129032258064516,0.0,0.0,0.007142857142857143,0.6344086021505377,0.0,0.45195729537366547,0.3238993710691825,0.2730769230769231,0.207667731629393,0.31936060269474087,0.20067862336403294,0.24132231404958676,0.0,0.22162645218945484,0.7703753351206437,0.48888333749687735,0.39435069699192954,0.48035779040251414,0.0,0.09028727770177838,0.0,0.40408661177188165,0.33125,0.5378378378378378,0.39191155077102113,0.6128483369718765,0.5870324308810868,0.25604975696440707,0.4288516951750354,0.13129710432368108,0.26436781609195403,0.44054054054054054,0.509009009009009,0.41463414634146334,0.39449541284403666,0.029411764705882353,0.0625,0.0,0.128,0.667,0.5110939610264326,0.4875469156953418,0.14912280701754385,0.30567375886524817,0.3064644852354349,0.2834057628365345,0.2826086956521739,0.17161186848436244,0.2077338129496403,0.125142581977638,0.12320000000000002,0.38818412468285607,0.6224066390041493,0.06824324324324325,0.11735941320293397,0.142175572519084,0.07628676470588235,0.16913319238900634,0.12041884816753928,0.11469534050179213,0.1445086705202312,0.14285714285714285,0.0,0.047619047619047616,0.14583333333333331,0.13246268656716417,0.0761904761904762,0.0,0.13800424628450106,0.368,0.26970954356846466
9,0.15217391304347824,0.8310810810810811,0.8128491620111732,0.8328173374613004,0.8317307692307693,0.7329545454545455,0.6296296296296295,0.15789473684210525,0.16666666666666666,0.7005988023952097,0.28099173553719015,0.2962962962962963,0.058823529411764705,0.2222222222222222,0.36363636363636365,0.26666666666666666,0.13333333333333333,0.3931034482758621,0.29581993569131837,0.4545454545454546,0.0,0.5,0.4,1.0,0.19999999999999998,0.0,0.0,0.6000000000000001,0.7307692307692307,0.8292682926829268,0.7329545454545455,0.4375,0.7061055536391858,0.6189710610932475,0.7481049562682216,0.6614583333333333,0.7175141242937854,0.8372093023255814,0.45121951219512196,0.8592964824120604,0.0,0.0,0.0,0.8660220994475137,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.8867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.021505376344086023,0.0,0.7971530249110321,0.6226415094339623,0.5461538461538462,0.3514376996805112,0.6407012121504805,0.18128938439166256,0.2022038567493113,0.05995475113122172,0.06344950848972294,0.8069705093833779,0.8675160296444335,0.6958455612619221,0.6533301099963738,0.19156626506024096,0.17373461012311903,0.18973747016706446,0.1939615736505032,0.159,0.08648648648648648,0.07070119290078555,0.3837806600744831,0.6805462546637331,0.3918360947054827,0.09441481209000063,0.4730265767552559,0.4022988505747126,0.41351351351351356,0.47297297297297314,0.624390243902439,0.3119266055045871,0.10294117647058823,0.0625,0.1111111111111111,0.72,0.875,0.6901408450704225,0.75281989324513,0.8070175438596492,0.5999999999999999,0.6209098164405427,0.6153055174018449,0.6221889055472264,0.33520449077786685,0.37769784172661874,0.3959859473762516,0.4056,0.41428053642624135,0.7925311203319502,0.5425675675675676,0.38223308883455587,0.3530534351145038,0.4034926470588235,0.7970401691331924,0.6884816753926702,0.6379928315412186,0.653179190751445,0.5625,0.3076923076923077,0.3333333333333333,0.5833333333333333,0.6567164179104478,0.4666666666666667,0.2937062937062937,0.2505307855626327,0.424,0.4232365145228216
